,Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
1625,Totem Lake,47.7102860535989,-122.1786006148408,I Love Teriyaki,47.706985875664174,-122.17658007898808,Japanese Restaurant
1626,Totem Lake,47.7102860535989,-122.1786006148408,Chase Bank,47.711961,-122.178613,Bank
1627,Totem Lake,47.7102860535989,-122.1786006148408,Chipotle Mexican Grill,47.711843934092386,-122.18179373743442,Burrito Place
1628,Totem Lake,47.7102860535989,-122.1786006148408,Redbox,47.70835876464844,-122.18419647216797,Video Store
1629,Totem Lake,47.7102860535989,-122.1786006148408,Jimmy John's,47.70911334757749,-122.18494096800023,Sandwich Place
1630,Totem Lake,47.7102860535989,-122.1786006148408,Starbucks,47.7079253172987,-122.18400001063506,Coffee Shop
1631,Totem Lake,47.7102860535989,-122.1786006148408,Ross Dress for Less,47.713138017096234,-122.18184694855657,Clothing Store
1632,Totem Lake,47.7102860535989,-122.1786006148408,Pho Express and Specialties,47.7067388335199,-122.17665413406205,Vietnamese Restaurant
1633,Totem Lake,47.7102860535989,-122.1786006148408,Chase Bank,47.7079262,-122.1840806,Bank
1634,Totem Lake,47.7102860535989,-122.1786006148408,Panda Express,47.713512,-122.182335,Chinese Restaurant
1635,Totem Lake,47.7102860535989,-122.1786006148408,Ken Zaburo,47.70864465021301,-122.17498982245516,Sushi Restaurant
1636,Totem Lake,47.7102860535989,-122.1786006148408,Chan's Place,47.70613706785685,-122.1771207838337,Chinese Restaurant
1637,Totem Lake,47.7102860535989,-122.1786006148408,Royal Palace,47.706395,-122.17720600000001,Peking Duck Restaurant
1638,Totem Lake,47.7102860535989,-122.1786006148408,Corner Comics,47.706315419286874,-122.17710586104627,Comic Shop
1639,Totem Lake,47.7102860535989,-122.1786006148408,Azteca Mexican Restaurant,47.706478118896484,-122.1762466430664,Mexican Restaurant
1640,Market,47.689288634865285,-122.2131332600005,The Market Street Grill,47.6892684119161,-122.20965722718184,American Restaurant
1641,Market,47.689288634865285,-122.2131332600005,Artesano Coffee Company,47.68766470507763,-122.21016741238675,Coffee Shop
1642,Market,47.689288634865285,-122.2131332600005,Zip Market,47.68749062505404,-122.21024921674893,Deli / Bodega
1643,Market,47.689288634865285,-122.2131332600005,Friends Forever,47.687221,-122.210283,Pet Store
1644,Kennydale,47.520111520050925,-122.19679806862874,Redbox,47.51868438720703,-122.20089721679688,Video Store
1645,Kennydale,47.520111520050925,-122.19679806862874,7-Eleven,47.5187648878414,-122.200914323329,Convenience Store
1646,Kennydale,47.520111520050925,-122.19679806862874,Shell,47.51861032570479,-122.19988945510627,Gas Station
1647,Kennydale,47.520111520050925,-122.19679806862874,Bus stop #79952,47.517968759903674,-122.19908237457274,Bus Stop
1648,Kennydale,47.520111520050925,-122.19679806862874,Cloudbreak. Cafe,47.518493,-122.201495,Coffee Shop
1649,Valley,47.46018681177945,-122.23124174910383,Ross,47.457191467285156,-122.22866821289062,Clothing Store
1650,Valley,47.46018681177945,-122.23124174910383,Springbrook Trail,47.461967533159395,-122.23596859287981,Trail
1651,Valley,47.46018681177945,-122.23124174910383,Providence Infusion and Pharmacy Services - Renton,47.459921400000034,-122.22470769386578,Pharmacy
1652,West Hill,47.492195194699235,-122.23966848497587,U.S. Bank ATM,47.490582,-122.23791299999999,ATM
1653,West Hill,47.492195194699235,-122.23966848497587,Redbox,47.490146,-122.237886,Video Store
1654,West Hill,47.492195194699235,-122.23966848497587,7-Eleven,47.4901556418165,-122.237868766624,Convenience Store
1655,West Hill,47.492195194699235,-122.23966848497587,My's Vietnamese Sandwiches And Deli,47.49075,-122.23991,Vietnamese Restaurant
1656,West Hill,47.492195194699235,-122.23966848497587,Angel City Deli,47.49064891745389,-122.23976747963002,Southern / Soul Food Restaurant
1657,West Hill,47.492195194699235,-122.23966848497587,Nevzat's Espresso,47.491295763687816,-122.23978710526642,Coffee Shop
1658,Fairwood,47.442069655032164,-122.13954144136868,Carriagewood Park,47.4382674989049,-122.13674036002996,Park
1659,Cedar River,47.469564742230475,-122.16161362294481,RiverRock Grill & Ale House,47.47100419639084,-122.16175338071113,Steakhouse
1660,Cedar River,47.469564742230475,-122.16161362294481,Maplewood Golf Course,47.47093735840371,-122.16192340578631,Golf Course
1661,Cedar River,47.469564742230475,-122.16161362294481,Maplewood Driving Range,47.47113698684267,-122.16253928457654,Golf Driving Range
1662,Cedar River,47.469564742230475,-122.16161362294481,Copper Creek Inn,47.472502,-122.161669,Food
1663,Cedar River,47.469564742230475,-122.16161362294481,Archstone Apartments Club House/pool,47.467796,-122.15703740000001,Residential Building (Apartment / Condo)
1664,City Center,47.486948321780986,-122.2073909454343,Cedar River Trail,47.48687951579292,-122.20992257243947,Other Great Outdoors
1665,City Center,47.486948321780986,-122.2073909454343,El Burrito Loco,47.487319222513406,-122.201820669094,Mexican Restaurant
1666,City Center,47.486948321780986,-122.2073909454343,Shell,47.488711204363035,-122.20235334062207,Gas Station
1667,City Center,47.486948321780986,-122.2073909454343,Renton Memorial Stadium,47.488190229287795,-122.2094229784475,Football Stadium
1668,City Center,47.486948321780986,-122.2073909454343,Sub shop #8,47.485128700417626,-122.20916788213695,Sandwich Place
1669,City Center,47.486948321780986,-122.2073909454343,Simply Espresso,47.484682,-122.210476,Coffee Shop
1670,City Center,47.486948321780986,-122.2073909454343,Salvation Army,47.48386636796395,-122.2074076367018,Thrift / Vintage Store
1671,City Center,47.486948321780986,-122.2073909454343,HOMERUN Restaurant & Lounge,47.48480481513662,-122.21068491628655,Restaurant
1672,City Center,47.486948321780986,-122.2073909454343,Trophies Bar & Eatery,47.486398,-122.202529,Sports Bar
1673,City Center,47.486948321780986,-122.2073909454343,Cowgirls espresso stand,47.486915931935485,-122.20193908652425,Coffee Shop
1674,City Center,47.486948321780986,-122.2073909454343,Taquera El Asadero,47.487320138000065,-122.20175974978059,Mexican Restaurant
1675,Benson,47.452076438279526,-122.1847317194833,Redbox,47.45210266113281,-122.18648529052734,Video Store
1676,Benson,47.452076438279526,-122.1847317194833,Domino's Pizza,47.44958910496866,-122.1854390821972,Pizza Place
1677,Benson,47.452076438279526,-122.1847317194833,R Bar & Grill,47.449186898112536,-122.18563738573218,Sports Bar
1678,Benson,47.452076438279526,-122.1847317194833,7-Eleven,47.4520026,-122.186431,Convenience Store
1679,Benson,47.452076438279526,-122.1847317194833,Soundcare Home Care Services,47.453021,-122.185694,Home Service
1680,Benson,47.452076438279526,-122.1847317194833,Momma's Teriyaki,47.45090866088867,-122.18518829345703,Asian Restaurant
1681,Benson,47.452076438279526,-122.1847317194833,Golden Wok,47.449471,-122.185586,Asian Restaurant
1682,Benson,47.452076438279526,-122.1847317194833,Fairwood Martial Arts,47.44940917315784,-122.1852698849892,Martial Arts School
1683,Benson,47.452076438279526,-122.1847317194833,Save Smoke,47.449401,-122.18543700000001,Smoke Shop
1684,Benson,47.452076438279526,-122.1847317194833,Wizards Keep Games,47.449401,-122.18543700000001,Toy / Game Store
1685,Benson,47.452076438279526,-122.1847317194833,Renton CrossFit,47.449098886531395,-122.18436483244112,Gym
1686,Talbot,47.44135533360245,-122.20871072980921,WW (Weight Watchers),47.44113910455543,-122.20365075986963,Weight Loss Center
1687,Talbot,47.44135533360245,-122.20871072980921,Trendz,47.44271964815717,-122.21347780913847,Café
1688,Talbot,47.44135533360245,-122.20871072980921,Prescription Pad North,47.44432830810547,-122.21215057373047,Pharmacy
1689,Talbot,47.44135533360245,-122.20871072980921,Valley Medical Farmers Market,47.44432830810547,-122.21215057373047,Farmers Market
1690,East Plateau,47.48447624380622,-122.13267734945077,Maplewood Neighborhood Park,47.48229839419076,-122.13691151740913,Playground
1691,West Bellevue,47.59754955412013,-122.19549507839888,Chace's Pancake Corral,47.59630684569366,-122.19799470092677,Breakfast Spot
1692,West Bellevue,47.59754955412013,-122.19549507839888,550 Express Bus Stop,47.59676612598997,-122.19839731488085,Bus Station
1693,West Bellevue,47.59754955412013,-122.19549507839888,ePERSONAL FINANCIAL,47.598426818847656,-122.19170379638672,Business Service
1694,West Bellevue,47.59754955412013,-122.19549507839888,RenewAlliance Inc.,47.596397399902344,-122.19152069091797,Health & Beauty Service
1695,West Bellevue,47.59754955412013,-122.19549507839888,"Regus - Washington, Bellevue - Bellefield Office Park",47.5981,-122.19,Business Service
1696,West Bellevue,47.59754955412013,-122.19549507839888,The SWAMP,47.59540111141949,-122.1905332493976,Lake
1697,West Bellevue,47.59754955412013,-122.19549507839888,Coinstar Cafe,47.5959337862568,-122.18949262451754,Cafeteria
1698,Wilburton,47.61733395681919,-122.17368482614673,Advanced Skin and Body Solutions,47.617763,-122.178964,Spa
1699,Wilburton,47.61733395681919,-122.17368482614673,Pho Ever,47.61706112081741,-122.17945484008122,Vietnamese Restaurant
1700,Wilburton,47.61733395681919,-122.17368482614673,Enterprise Rent-A-Car,47.620405925223096,-122.1772357821464,Rental Car Location
1701,Wilburton,47.61733395681919,-122.17368482614673,The Goose Pub & Eatery,47.61976216740446,-122.17892252420768,Dive Bar
1702,Wilburton,47.61733395681919,-122.17368482614673,Shell,47.61707646982274,-122.18002371210952,Gas Station
1703,Wilburton,47.61733395681919,-122.17368482614673,Service King Collision Repair of Bellevue,47.6196533,-122.17735592,Auto Garage
1704,Woodridge,47.592653178442674,-122.1700713620277,Norwood Tennis Courts,47.58951,-122.1738,Athletics & Sports
1705,Newport,47.55729358159294,-122.1807802336517,Newport Hills Swim & Tennis Club,47.555387890800475,-122.18351723309259,Tennis Court
1706,Somerset,47.557132333190395,-122.15354136754036,Last View Point,47.560702,-122.154922,Scenic Lookout
1707,Somerset,47.557132333190395,-122.15354136754036,Million Dollar View,47.56077,-122.15502,Park
1708,Somerset,47.557132333190395,-122.15354136754036,Couche De Fine,47.56001,-122.149494,Bar
1709,Bridle Trails,47.64263051512106,-122.1639919293684,Chicken Of The Sea Intl,47.644088,-122.160776,Food
1710,Northeast Bellevue,47.629159937430686,-122.11846388635709,Hawaii Kona Coffee Co,47.627863,-122.115793,Food
1711,Northeast Bellevue,47.629159937430686,-122.11846388635709,226 Bus Stop,47.63084655801783,-122.12163341763123,Bus Stop
1712,Northeast Bellevue,47.629159937430686,-122.11846388635709,Interlake High School Tennis Courts,47.627641,-122.123267,Tennis Court
1713,Northeast Bellevue,47.629159937430686,-122.11846388635709,Ardmore Park,47.63338081076902,-122.1174423629167,Park
1714,Crossroads,47.62180865023971,-122.14342235527866,Chevy Chase Neighborhood Park,47.61867678961933,-122.14028247031295,Park
1715,West Lake Hills,47.597272353761404,-122.14527701355989,Sandwich House TRES,47.59693539480037,-122.15006327354241,Sandwich Place
1716,West Lake Hills,47.597272353761404,-122.14527701355989,Redbox,47.596853,-122.14849699999999,Video Store
1717,West Lake Hills,47.597272353761404,-122.14527701355989,Tokyo Stop Teriyaki,47.596945717349406,-122.14971567666548,Japanese Restaurant
1718,West Lake Hills,47.597272353761404,-122.14527701355989,Papa Murphy's,47.59702590844983,-122.14973868965703,Pizza Place
1719,West Lake Hills,47.597272353761404,-122.14527701355989,Shell,47.59591333555578,-122.14966570563223,Gas Station
1720,West Lake Hills,47.597272353761404,-122.14527701355989,Starbucks,47.596683563736875,-122.14876291128202,Coffee Shop
1721,West Lake Hills,47.597272353761404,-122.14527701355989,KeyMe Locksmiths,47.59687,-122.14847,Locksmith
1722,West Lake Hills,47.597272353761404,-122.14527701355989,Sunset Spa & Tanning,47.597042,-122.149827,Tanning Salon
1723,West Lake Hills,47.597272353761404,-122.14527701355989,Combo Restaurant,47.59562903473073,-122.14919796640724,Chinese Restaurant
1724,West Lake Hills,47.597272353761404,-122.14527701355989,Kneady Body & Feet,47.599368300446265,-122.1417540006206,Spa
1725,West Lake Hills,47.597272353761404,-122.14527701355989,Action Small Appliance,47.597018,-122.15020978333334,Furniture / Home Store
1726,West Lake Hills,47.597272353761404,-122.14527701355989,North Robinswood Sportsfield,47.594746081025036,-122.14047735566903,Baseball Field
1727,West Lake Hills,47.597272353761404,-122.14527701355989,Metro #271 Lake Hills stop,47.598283064138734,-122.15148428383515,Bus Stop
1728,West Lake Hills,47.597272353761404,-122.14527701355989,QFC,47.5967529,-122.148833,Supermarket
1729,Factoria,47.572050105657084,-122.16623291576015,U.S. Bank ATM,47.57366490694516,-122.16886717129823,ATM
1730,Factoria,47.572050105657084,-122.16623291576015,Saigon Deli,47.57585587574101,-122.16864619339488,Vietnamese Restaurant
1731,Factoria,47.572050105657084,-122.16623291576015,AT&T,47.5744214,-122.1687412,Mobile Phone Shop
1732,Factoria,47.572050105657084,-122.16623291576015,Bath & Body Works,47.5740897448899,-122.17155238116526,Cosmetics Shop
1733,Factoria,47.572050105657084,-122.16623291576015,Boulangerie Bakery & Cafe,47.57530305438767,-122.16882581215651,Bakery
1734,Factoria,47.572050105657084,-122.16623291576015,Chase Bank,47.574933374851305,-122.16988775210865,Bank
1735,Factoria,47.572050105657084,-122.16623291576015,Ulta Beauty,47.5738412,-122.1710431,Cosmetics Shop
1736,Factoria,47.572050105657084,-122.16623291576015,Redbox,47.57286834716797,-122.17253875732422,Video Store
1737,Factoria,47.572050105657084,-122.16623291576015,The UPS Store,47.5757005,-122.1684129,Shipping Store
1738,Factoria,47.572050105657084,-122.16623291576015,I Love Pho,47.575479,-122.16877,Vietnamese Restaurant
1739,Factoria,47.572050105657084,-122.16623291576015,Toshi's Teriyaki,47.573514246533094,-122.168510601396,Asian Restaurant
1740,Factoria,47.572050105657084,-122.16623291576015,Cold Stone Creamery,47.575207,-122.170968,Ice Cream Shop
1741,Factoria,47.572050105657084,-122.16623291576015,Nike Factory Store,47.574182374903934,-122.17115910907921,Shoe Store
1742,Factoria,47.572050105657084,-122.16623291576015,Chipotle Mexican Grill,47.57446586629125,-122.16895959573382,Mexican Restaurant
1743,Factoria,47.572050105657084,-122.16623291576015,Jamba Juice,47.574809,-122.170978,Juice Bar
1744,Factoria,47.572050105657084,-122.16623291576015,Panda Express,47.5747549404285,-122.17096561298413,Chinese Restaurant
1745,Factoria,47.572050105657084,-122.16623291576015,FedEx Office - Factoria,47.57540512084961,-122.16868591308594,Shipping Store
1746,Factoria,47.572050105657084,-122.16623291576015,Old Navy,47.57370578108638,-122.17102704127919,Clothing Store
1747,Factoria,47.572050105657084,-122.16623291576015,Southgate Oriental Grocery,47.57529527239637,-122.16864948572007,Grocery Store
1748,Factoria,47.572050105657084,-122.16623291576015,Greek Express,47.5739765206745,-122.17214610279285,Greek Restaurant
1749,Factoria,47.572050105657084,-122.16623291576015,Panera Bread,47.57455244933839,-122.1709833748173,Bakery
1750,Factoria,47.572050105657084,-122.16623291576015,Ooba Tooba,47.575818373840136,-122.16831939758157,Mexican Restaurant
1751,Factoria,47.572050105657084,-122.16623291576015,Big 5 Sporting Goods,47.57338486710692,-122.17036793479794,Sporting Goods Shop
1752,Factoria,47.572050105657084,-122.16623291576015,Ricardo's Mexican Restaurant,47.57270193041807,-122.17038135826535,Mexican Restaurant
1753,Factoria,47.572050105657084,-122.16623291576015,Dim Sum Factory 鼎記,47.57333562680482,-122.17232776168173,Dim Sum Restaurant
1754,Factoria,47.572050105657084,-122.16623291576015,PrimeSpine Bellevue Chiropractic and Massage Center,47.57221170251798,-122.16834346649767,Chiropractor
1755,Factoria,47.572050105657084,-122.16623291576015,Teriyaki Time,47.57580917296262,-122.16871417853343,Asian Restaurant
1756,Factoria,47.572050105657084,-122.16623291576015,Mighty Moose Comics,47.574354,-122.169919,Comic Shop
1757,Factoria,47.572050105657084,-122.16623291576015,Thistles and Things,47.568756,-122.168966,Thrift / Vintage Store
1758,Factoria,47.572050105657084,-122.16623291576015,Boba T Express,47.574004028669385,-122.17190093770814,Café
1759,Northwest Bellevue,47.6288878575482,-122.20082277297823,Bellevue Farmers Market - Thursdays,47.626894241304235,-122.20284878725069,Farmers Market
1760,Northwest Bellevue,47.6288878575482,-122.20082277297823,Sam Choy's Poke to the Max,47.62641073335292,-122.20455774663665,Food Truck
1761,Northwest Bellevue,47.6288878575482,-122.20082277297823,Chapin Trail,47.627829,-122.200871,Trail
1762,Northwest Bellevue,47.6288878575482,-122.20082277297823,The Box,47.626832683812964,-122.20297343610464,Food Truck
1763,Northwest Bellevue,47.6288878575482,-122.20082277297823,Chow Down Bellevue,47.62620429290376,-122.19771160010987,Food Truck
1764,Eastgate - Cougar Mountain,47.55326073931897,-122.12266548886224,Lewis Creek Park,47.55296462764606,-122.12561689966273,Park
